,0
2290,SOTGCVG12A67021630
2291,SOUADAW12A8C135BEF
2292,SOUATLJ12A6D4F6C13
2293,SOUCHPA12AB0184B1A
2294,SOUSOOB12A8C13371F
2295,SOVQWDR12AB0183856
2296,SOWBESF12AF72AD9CF
2297,SOWJAGE12AB017B517
2298,SOWVBDQ12A8C13503D
2299,SOXNXYQ12AB01852BF
2300,SOYCXUA12A8C133713
2301,SOYOIMF12A8C135BF4
2302,SOYWRZU12A6D4F66C2
2303,SOZXQHF12A58A79168
2304,SOBWKJK12AB017E055
2305,SOBZFSZ12A8C13F2CA
2306,SOCCHGF12A8C13FFBF
2307,SOCGMXY12A6701E069
2308,SOFPXFY12A6701C5C3
2309,SOFRIAZ12AB017E5E5
2310,SOGRSUM12A8C13480A
2311,SOJZDMW12A8151E092
2312,SOLUGMY12AB017F74C
2313,SOMTLPL12A6702085A
2314,SOOALOT12A8C13ABD9
2315,SOOYQXS12A6D4F84B9
2316,SOPNQMJ12AB017F56C
2317,SOSGYBL12A8C134C0B
2318,SOSZLKZ12A679AE56A
2319,SOUPCXQ12A81C222D9
2320,SOWBPNX12A8C13465B
2321,SOWCBOE12A6701F3AD
2322,SOWPCTZ12A6310D890
2323,SOWQOMG12A6701D1F3
2324,SOYNVEE12AF72A49EE
2325,SOZARJQ12A6D4F66CE
2326,SOAGFFD12AC909761F
2327,SOBLEMV127D978257F
2328,SOCTUHG12AF72A0560
2329,SOEBMRN12B35058985
2330,SOHIKCR12AF72AAD2E
2331,SOKANYX12A8C13A252
2332,SOKYDWK12A6D4F623F
2333,SOMDMPA12AB01849DC
2334,SOMWNJA12A58A7538F
2335,SONJKWC12AF729FA1B
2336,SONOYAR12A8C1417B1
2337,SONTCNK12AB017DB3C
2338,SOPYCMI12AB01849DF
2339,SOQDGUM12A8C13A26B
2340,SOQYLUM12A58A7CB55
2341,SOUCPBK12A58A7881A
2342,SOUYMPF12A58A7C78A
2343,SOVCJIJ12A8C143F84
2344,SOOPJAT12A6D4F9537
2345,SOBJDVT12A6701E079
2346,SOBYZRW12A58A7ABF1
2347,SOCHPLU12A8C13462D
2348,SOJSUIS12A8C13BDC4
2349,SOJWFXM12A3F1EBE8B
2350,SOLHXCQ12A6D4F403E
2351,SONQCXC12A6D4F6A37
2352,SONQJCU12A8C144398
2353,SORZYGT12A6701E302
2354,SOWGIBZ12A8C136A2E
2355,SOXGIWN12A6310E0D8
2356,SOYOMWJ12A6D4F6689
2357,SOZXQRQ12A6701C323
2358,SOCSGGX12AB018B6D4
2359,SODMKPS12AB017E5C8
2360,SODORHA12A6701E746
2361,SOFUPGI12AB017C32D
2362,SONANKR12A8AE48518
2363,SOOEJDW12A8C139EF1
2364,SOQQJLA12A8C141ADA
2365,SOUTDNR12A6D4FBBED
2366,SOAWJSH12A8C13AE09
2367,SOBTMLA12A6D4FC2EB
2368,SODJPQU12A8159E8AE
2369,SOEKVCJ12AB0185E18
2370,SOEMFBP12AB017FD35
2371,SOENMEA12A8AE4881A
2372,SOFJNQR12A6D4FAE92
2373,SOFRWHG12A58A7DF46
2374,SOGAGGW12A8C144135
2375,SOGDGMX12AB01887E7
2376,SOGEFOF12A81C2235D
2377,SOGZTJI12A6701E100
2378,SOHMSPV12AB0185643
2379,SOJSRKL12A8159E8A8
2380,SOJVEBJ12A8C144145
2381,SOKDZVG12AF72A920E
2382,SOMOKCH12A8159E8A0
2383,SOMQTAK12AB0183C3E
2384,SOMVUAM12A8C14416D
2385,SONPWAK12AB0181210
2386,SONUKHF12A67AE0395
2387,SOOLCWH12AB0185691
2388,SOQCUTY12A8C144140
2389,SOTCBVG12AB0185634
2390,SOUIYDY12A8C141517
2391,SOVMSAW12A6D4F95A4
2392,SOVXMMT12AB01862B2
2393,SOVZKPE12A8C14413B
2394,SOWEJXI12A58A7B04F
2395,SOWHOCV12AF72AA3E4
2396,SOXGXKY12A8C13A405
2397,SOYELXR12A8C14153A
2398,SOYPOYK12AB018BE08
2399,SOYYCCP12A6701E050
2400,SOZPPYS12898B694CE
2401,SOAOJYY12A58A7B2F9
2402,SOCMHGT12A8C138D8A
2403,SOFLMUK12A8C132CDC
2404,SOFZWTX12A8C138B1D
2405,SOGFKJE12A8C138D6A
2406,SOJAMXH12A8C138D9B
2407,SOJWBZK12A58A78AF7
2408,SOLYVAA12AF72A366B
2409,SOMMJUQ12AF72A5931
2410,SOMPPAS12A8C13385B
2411,SONIIYT12A58A7E0AF
2412,SOOENZJ12AB0187937
2413,SORKFWO12A8C138D83
2414,SOVPDKK12A8C138DA5
2415,SOCVMXL12A6D4F6EE7
2416,SOCZCLY12A6D4F6D08
2417,SOHTTNB12A8C1357E9
2418,SOIOGFG12A8C13CD4F
2419,SOLQYPG12A6D4FB338
2420,SOPGCOH12A8C139789
2421,SOPGPTD12A6310E032
2422,SOQEROB12A8C13DF51
2423,SORCAZW12A8C1353A4
2424,SOWGAGY12A6701F305
2425,SOWLFNL12AB017DB20
2426,SOXAAFS12A8C14041D
2427,SOZCDWG12A6D4F81E1
2428,SOHLLRP12A6701F2F4
2429,SOIHAGA12A8C13F15B
2430,SOJUKAU12AB018CB15
2431,SOKIRBO12A8C13F155
2432,SOOMOCL12A8C1334B2
2433,SOORPXN12A58A7771C
2434,SORPVUD12A67020454
2435,SOSQMKE12AB018A380
2436,SOUIGCD12AB0186713
2437,SOUYXIU12A6D4FC25F
2438,SOVEENF12A8C13C1C9
2439,SOVZVKZ12A8C13C1BC
2440,SOAFLLJ12A8C133C8D
2441,SOBEBRO12A8C13A69E
2442,SOJSZKL12A8C13A691
2443,SOMZMOQ12A8C13A687
2444,SOWHUJD12A8C133C9A
2445,SOZKLCM12A8C13A69B
2446,SOASMDJ12A6D4F6CDF
2447,SOEGOQX12A67020F8F
2448,SOEKZAZ12A8C134536
2449,SOHWVJJ12AB0185F6D
2450,SOIZFEN12A8C138B1B
2451,SOJSRYJ12A6D4F824C
2452,SOJVTBG12A8C13CFBB
2453,SOKVCYS12A6D4F87DC
2454,SOKWZFU12AF72A0AFB
2455,SOKXMHW12AF729EAA6
2456,SOMTBXX12AF729F5A6
2457,SONGXMW12A8C133F07
2458,SONOZVC12A8C146161
2459,SOPNUMV12A8C139236
2460,SOPZSEZ12A6D4F74AE
2461,SOQANUA12AAF3B4628
2462,SORIEXB12A6D4F824D
2463,SORMSJW12A6D4F824F
2464,SOSBHXV12A8C139221
2465,SOWFGLJ12A58291695
2466,SOXHUQJ12A8C13C50E
2467,SOXKNEB12A6D4F824A
2468,SOXZTLV12A6701FFDD
2469,SOCALRI12A58A7BBC5
2470,SOEPECF12A67ADCF2D
2471,SOGIRRR12A679CF1D0
2472,SOGKRAG12AAA8C8611
2473,SOKIORP12A6D4F5917
2474,SOLEEUJ12A6701C787
2475,SOLJLWK12A58A7BCB9
2476,SOMKGQN12A8C1339D2
2477,SONGBYX12AB017C891
2478,SOOCKPO12A67021D10
2479,SOUDZSZ12A6D4FA238
2480,SOWEUOO12A6D4F6D0C
2481,SOXFMAQ12A6D4F91E0
2482,SOZARNI12A67020744
2483,SOZNLVV12A6701E2D4
2484,SOZSQYV12AB018B652
2485,SOBQJTZ12A58A7E619
2486,SOBVHME12A6D4FACA8
2487,SOBXTNN12A6D4F6B48
2488,SOCNOXN12A6D4F4CBB
2489,SOEFCXI12A8C13D670
2490,SOGHXWQ12A8C13D65C
2491,SOGTMRB12A6D4F6B41
2492,SOHIOMW12B0B808A9B
2493,SOHLLST12A6D4F777A
2494,SOJHQCA12A67ADADA1
2495,SOJVBPD12A6D4F4CB7
2496,SOKIYKH12AB0186B3C
2497,SOKLBMT12A6D4F61AD
2498,SOKYYQU12A8AE46E26
2499,SOMXKNW12A8C141932
2500,SORMUIW12A6D4F4CBA
2501,SOSBWAD12AB01864E2
2502,SOSVAQT12A58A7EADC
2503,SOUZOOG12A6D4F573E
2504,SOWPXMC12A6D4F7779
2505,SOWZRCE12A6D4F4CB8
2506,SOXCXKO12A8C13D693
2507,SOYTXXL12A6D4FACA9
2508,SOZATIV12A67ADADA2
2509,SOACIPG12A8AE47E1C
2510,SOAHEEC12A6BD4DAA4
2511,SOBOLEI12A58A7E386
2512,SODQGBE12A6D4F6BAB
2513,SOEAQHH12A58A78F59
2514,SOEXUXT12A6701FFD9
2515,SOFIGOV12AB018D34E
2516,SOFWEUH12A6702113A
2517,SOIBSWV12A6D4F6AB3
2518,SOICKOC12A6701C603
2519,SOILCDH12A6D4F7794
2520,SOIRYDM12A6701FFE1
2521,SOJDNKW12A58A7B1B5
2522,SOJLXET12AB0188632
2523,SOJPYXL12A8C13359C
2524,SOKDBWF12A6701F0C9
2525,SOLSDBR12A8C13DDA3
2526,SOLTZKT12AB0185169
2527,SOLXQEG12A67AE2285
2528,SONLPDI12A6D4F792A
2529,SOOBUXN12AB01887FA
2530,SOOLYZQ12A6D4FA5B7
2531,SOOSVTO12A8C13EF96
2532,SOPJLFV12A6701C797
2533,SORJBJB12A8C13E711
2534,SORORCZ12A58A80BFF
2535,SOSEXHN12A67ADEA29
2536,SOTQVSE12A6D4F8200
2537,SOTZOSL12A6D4F7793
2538,SOUCEFH12AB018413A
2539,SOUPNIS12AF72A6FB0
2540,SOUUTBA12A6D4F9940
2541,SOVHVYD12A6D4FA244
2542,SOVRIPE12A6D4FEA19
2543,SOVXUCJ12A6701FBC2
2544,SOVZFZX12A6701FFD4
2545,SOWRREB12A6D4FA7CB
2546,SOZBGQD12A8C13A6E8
2547,SOZCWQA12A6701C798
2548,SOZVVRE12A8C143150
2549,SOPKPUK12A8C13CAED
2550,SOQQSYT12A6310F0C7
2551,SOUUEUR12A8C13EF6D
2552,SOVYMZI12A58A7A5EB
2553,SOAQSZE12A8C145278
2554,SOIMTLU12A8C136EDD
2555,SOJPLEQ12AC468A0CD
2556,SOWKKGX12A6D4FCC01
2557,SOQJHUW12AB0188A24
2558,SOUFTBI12AB0183F65
2559,SOUIESP12AB018283E
2560,SOVRMZU12AB017FE90
2561,SOVSXPH12AB0181339
2562,SOWYTGO12A8A9D93F5
2563,SOYZZMQ12AF729A13C
2564,SOALPQQ12A6701F302
2565,SOBTUTU12A6701F301
2566,SOCTUCF12A8C13C7CB
2567,SODEGIQ12A6D4FC6E3
2568,SODFUIQ12A58A79DDF
2569,SOEKNHF12A3F1E9B8E
2570,SOFOFLZ12A58A793C7
2571,SOGNIXD12A8C1341C3
2572,SOHQFNK12A6701C0B9
2573,SOIMZJE12AB01808BB
2574,SOJYMBF12A58A7E245
2575,SOKXIEI12A6701C0BE
2576,SOLJTMU12AAF3B4C4D
2577,SOMKPKZ12A8C13BACF
2578,SONNECW12A6701C0BA
2579,SOOXREU12A8C132CEA
2580,SOQARNI12A8C141964
2581,SOREPVE12A8AE47631
2582,SORFASW12A81C22AE7
2583,SORRBVQ12A58A7AA33
2584,SORULWJ12A6701C0BB
2585,SOSHDEL12A6701F300
2586,SOTNWCI12AAF3B2028
2587,SOTUBJL12A6701C0BD
2588,SOVHYVB12A3F1EC277
2589,SOVTGFD12AB018F808
2590,SOVVBPK12A58A810CA
2591,SOXOTVJ12A58A7B9D3
2592,SOYAIPB12A8C143D84
2593,SOYNVGY12A8C132EE5
2594,SOBJMRV12A6D4FAB28
2595,SOGODAC12A8C1353C0
2596,SOHEGSJ12AB0183790
2597,SOHELNP12AC9097405
2598,SOMUHZR12A58A78E47
2599,SOMUVHW12AB017C4CE
2600,SONHYJG12A6D4F903D
2601,SONQKTW12A8AE46254
2602,SONSHLY12A6701EB77
2603,SONTKHN12A8AE46244
2604,SOOTACV12A6D4FA6AC
2605,SOPJJOP12A6D4F5B88
2606,SOQHQDL12A6D4F905D
2607,SOTABIY12A6D4F6D2F
2608,SOTNVRG12A8AE46240
2609,SOXODPY12A8C13A21B
2610,SOATKQE12A8C133A97
2611,SOCCFCY12AB01867F8
2612,SODIPCE12A58A818DE
2613,SOFHIQQ12AB017ACE1
2614,SOFJIBH12AB017FE4B
2615,SOGEZGA12A6D4F74F6
2616,SOLPIVB12A6701F118
2617,SOPNUPZ12A8C133A7B
2618,SOQDVUC12A67ADF7ED
2619,SORSGTV12AB017F6D5
2620,SOSHAER12AC3DF80F7
2621,SOVVRDZ12A6701C577
2622,SOWALIJ12A6D4F9ECF
2623,SOWGUKW12A58A76546
2624,SOWHOTP12AB01885CD
2625,SOHVMIL12A6D4F8963
2626,SOEHTZE12A6310F0F2
2627,SOOSCPN12AB0186AF2
2628,SOSFUQL12AB017D0F3
2629,SOYEOHX12A6D4FAAF0
2630,SOKEEKD12AB0188B39
2631,SOLOZRE12A8C133256
2632,SOMMKEW12A58A80F00
2633,SOOAFDW12A8C13325B
2634,SOTMKZF12AB0187412
2635,SOUFNSM12A58A77715
2636,SOXFXDH12A8C13326E
2637,SOAGGLN12AB018AC9B
2638,SOAOQAM12A67ADE250
2639,SOAQKGW12AB018BE11
2640,SOBNTMC12A6D4FA422
2641,SOBPICV12A8151CDF1
2642,SOCGOZK12A8151BD5D
2643,SOCMHFG12AB017FFA7
2644,SOCMRWF12AB018AC92
2645,SOCRZKM12A8151B84D
2646,SOCVUPC12A67AE0ED0
2647,SOCXMRE12AB018AE72
2648,SOCZHGO12A8151DFB7
2649,SODYXRN12A6D4FADE0
2650,SOEGZHJ12A8C1443E0
2651,SOEIMLA12A8C13D34F
2652,SOFCMTS12AB0189B48
2653,SOGJWEA12A8151BD76
2654,SOHKFZG12AF72AAD27
2655,SOHTLBP12A8C1360DD
2656,SOHVSIB12AB0187B81
2657,SOHWEKY12A58A817A5
2658,SOIQLVZ12AB018AE9C
2659,SOISTCC12A67ADA6D4
2660,SOJMVYO12A8C1323D9
2661,SOJZROQ12AB01892B8
2662,SOKNWRZ12A8C13BF62
2663,SOLATOQ12A8C13AAA9
2664,SOLAWPX12A6D4F9207
2665,SOLYEOF12AF72A60AC
2666,SOLYQKS12A6D4FA42B
2667,SOMHFSB12AC907599A
2668,SOMOVIW12A63110846
2669,SOMQCVJ12AB018AE7F
2670,SONHZMO12B0B8078A7
2671,SONKYVR12B0B80AF82
2672,SONVHYS12A6D4FBDF6
2673,SOOIZTZ12A6D4FBDC7
2674,SOOSYBH12AB0181BE9
2675,SOPXUWZ12AF72A35CD
2676,SOQLNEY12B0B8062FA
2677,SOQSZUU12AB01802C7
2678,SORBHPQ12AB017DA50
2679,SORDUDR12A6310EF78
2680,SOSNEEJ12A6D4FA429
2681,SOSXTNT12A58A809DC
2682,SOTFOAE12A6D4F4511
2683,SOTNHIP12AB0183131
2684,SOTSDTV12A8C138C6F
2685,SOTSPVI12A6D4FA446
2686,SOUBAXF12A58A7BA00
2687,SOUJMCF12A58A7A004
2688,SOVWLMV12AB018AE77
2689,SOVXUKQ12A67021875
2690,SOWHATW12A8C132857
2691,SOWQAGH12A8151BD68
2692,SOXRFOK12A58A77CD5
2693,SOYGPCH12A8151BD66
2694,SOZGDUH12AF72A6DB2
2695,SOZKBQS12AB018AE82
2696,SOZQLHR12AB018AE90
2697,SOADMKP12A8C13BAA4
2698,SOBJKAC12AB017E1DC
2699,SODMDQI12A8C139C26
2700,SODQMDJ12A6D4FCD75
2701,SOFOKPG12A58A7E768
2702,SOIBBRA12A8C13BA94
2703,SOLPTVW12A8C13F136
2704,SOOPGJQ12A81C219C1
2705,SOOQIWQ12A8C13BA8F
2706,SOTASOO12AB018697C
2707,SOZFMOW12A58A79548
2708,SOFLXIE12A8C13F610
2709,SOGSMFF12A8C13F5F9
2710,SOTUCYL12A8C14487F
2711,SOABJTC12A58A7DE0E
2712,SOADFMR12A6701FB5F
2713,SOAXJOU12A6D4F6685
2714,SOBHBKJ12A6D4F9D00
2715,SOBJCFV12A8AE469EE
2716,SOBPAWP12A8C144CD7
2717,SOBYTGE12AB018CE3C
2718,SOCFNLP12A58A7D730
2719,SOCHXEH12A8C1425D2
2720,SOCNKUW12A8C13DE89
2721,SOCXGXS12A6D4F7792
2722,SODJJIH12A6D4F793E
2723,SODQSOF12AB018CC77
2724,SODTHOY12AC9071AE7
2725,SODUFFP12A6310F109
2726,SOEGKIL12AB017F90A
2727,SOEQCMA12AB01891C5
2728,SOERTOA12A81C204F3
2729,SOFRAPE12A8C132C03
2730,SOFRPWV12AB017E58C
2731,SOFTWWH12AB017AD0E
2732,SOGELNH12AB017F92C
2733,SOGZCOB12A8C14280E
2734,SOHHGPF12A6701FC3A
2735,SOHKTLS12A8C13B90C
2736,SOHNJHW12AB017F82A
2737,SOHPNUP12A8C1431B4
2738,SOHQFVC12A58A7B234
2739,SOIAXDW12A6D4F9466
2740,SOIBPQQ12A6310F0F4
2741,SOIFPJU12A8C136FC6
2742,SOIIYYX12A58A7BF1F
2743,SOIOGJV12AF729DBA4
2744,SOIZPLP12A8AE49604
2745,SOJEHJV12A6D223C0C
2746,SOJOVEU12A8C140C34
2747,SOJSBAX12AB0185425
2748,SOJSBDW12A58A7CC54
2749,SOJUYDG12A8C1345FF
2750,SOJWFSS12A8C1365FA
2751,SOKDDVE12A67020867
2752,SOKICUR12AB017F936
2753,SOKKDQB12AB01883B7
2754,SOKLPHO12A67020EE2
2755,SOLHXPC12A8C142CC6
2756,SOLIYDE12A8C138E0F
2757,SOLZVCX12A8C13482C
2758,SOMCIUF12A6D4F8351
2759,SOMOZKO12AB017C323
2760,SOMTWFZ12AB0184E46
2761,SONBBIE12A8C140C39
2762,SONQMIN12A81C21E5C
2763,SONQNPM12A67020A32
2764,SOOAOKL12A6D4FA253
2765,SOOMNBS12A67020A34
2766,SOOSBQP12A8C1353B6
2767,SOOVKMQ12AF72A71CC
2768,SOOZVES12A6D4F7795
2769,SOPCLSY12A8C13E413
2770,SOPYIJQ12AB0185BD5
2771,SOQAJIA12A8C142FE1
2772,SOQNOAF12A8151AB86
2773,SOQUJLT12A8C141F8A
2774,SORLLRN12A58A7F1EE
2775,SORRFGI12A6D4F9CFF
2776,SORYRJI12A8C132747
2777,SOSDBDE12A6D4F9CFB
2778,SOSINBC12A67ADAEF6
2779,SOSIWPS12A58A7ED14
2780,SOTCDXR12A679D7E5E
2781,SOTDYAT12A8C13A26A
2782,SOTDYDW12A67AD9555
2783,SOTEFFR12A8C144765
2784,SOTGKTG12AB0189D2E
2785,SOTHERO12A58A77B01
2786,SOTHYVU12A8C132737
2787,SOTJTUX12AB018247F
2788,SOTLDCX12AAF3B1356
2789,SOTLQEB12AB0188BEC
2790,SOTSECG12A8C140C3F
2791,SOUNUNQ12A58A79992
2792,SOUODFE12A58A80347
2793,SOUTCRT12A6D4FB234
2794,SOVCNIA12AF72AA030
2795,SOVFBUL12A58A7B498
2796,SOVQWZO12AAF3B137B
2797,SOVYGAV12A58A7C3A9
2798,SOWNVJP12A58A761AA
2799,SOWRMTT12A8C137064
2800,SOWWDKA12A67020A2E
2801,SOXFHZY12AB01818B6
2802,SOXLULE12AB018081E
2803,SOXLVKQ12A8C1430A7
2804,SOYFMNU12AB0181435
2805,SOYIJRW12A8C134621
2806,SOYKNUX12A58A7B1C6
2807,SOYVFTH12A67020868
2808,SOYWSLQ12AB018B07C
2809,SOYYNFE12A8C13CD00
2810,SOZANXV12A8C1337C6
2811,SOZGTRS12AF72A4E8B
2812,SOZJHRQ12A58A8104F
2813,SOAATLI12A8C13E319
2814,SODNDDS12AB017F3D1
2815,SONKAUE12A8C143EF2
2816,SOAQJRX12A6701F999
2817,SOBFUWO12A8C13F316
2818,SOBNJSO12A8C13F327
2819,SOCSHFI12A8C13F324
2820,SODBYNP12A8C13F332
2821,SODMGWM12A8C13F313
2822,SOEVYKO12A8C13F31C
2823,SOFJVAC12A6701F997
2824,SOGACXN12AB0188245
2825,SOOEFJT12A58A7AD1E
2826,SOSBJSU12A8C138469
2827,SOSEMOA12A6701F99E
2828,SOSPTOE12A6D4F938C
2829,SOSXVAS12A6310F1AD
2830,SOTFZSV12A6701F998
2831,SOULHTS12A6D4FAE9C
2832,SOUZXLB12A8C138499
2833,SOWUKPB12A8C13F320
2834,SOYQKPA12A8C13F31A
2835,SOYWVJX12A8C13EDA9
2836,SOZKFIK12A8C13F312
2837,SOELFBL12A8C13F44A
2838,SOGZOIP12A6D4FB934
2839,SOIMQAK12A67ADE98C
2840,SOJQSWK12A6701ED51
2841,SOKLSGL12AF72A2AF4
2842,SOPQCHU12A8C140C9E
2843,SOTZNRZ12A8151DD01
2844,SOVWBYM12A6D4F8A22
2845,SOWYXDG12A6702146E
2846,SOXEJPL12AF72A138D
2847,SOIXKRK12A8C140BD1
2848,SOXXJQK12AF729E5DB
2849,SOYMEKY12A6D4F88FE
2850,SOFZVRZ12A8C1328B8
2851,SOVOBHS12A67AE0436
2852,SOBDJYZ12A8C132ADA
2853,SOBUQUI12A58A7D307
2854,SOCAFQG12A6701DEB5
2855,SOCFMQE12AB01853A3
2856,SOCZLLN12A8C142E26
2857,SODNTSG12AB018A1FF
2858,SOEBJYK12A8C143962
2859,SOEELLZ12AB0184A05
2860,SOENFPL12A58A793FB
2861,SOERVER12A58A7DE48
2862,SOEWAKD12AB01860D5
2863,SOFPZIX12A6701CFAD
2864,SOFXDVI12AB0187514
2865,SOGJFZJ12AB017C2B5
2866,SOHJUEQ12A8C143421
2867,SOICQIF12A58A7E1BF
2868,SOIRNVI12A58A7C069
2869,SOJLLOM12A8C1437AA
2870,SOKPWXP12AB0189E72
2871,SOLIOLC12AB017C272
2872,SOLRBTP12A6D4F6F22
2873,SOLRLMK12A81C2179D
2874,SOMWTWK12AB01860CD
2875,SOOFRLS12AB0185215
2876,SOOJDIN12AB0183B48
2877,SOPTWHL12AB01843C8
2878,SOQIOXQ12AAF3B2A37
2879,SOQTFOR12A6D4F612A
2880,SORIZBI12AB0183195
2881,SOSHVVD12AF72A3EB9
2882,SOSJBQJ12AB017C2A1
2883,SOSXPFU12AB017FE27
2884,SOSXRBR12AB017C294
2885,SOUCEBW12AB018A201
2886,SOUXLHG12AB017C30C
2887,SOVDHKX12AB017C2C5
2888,SOVHZVI12A8C14398A
2889,SOVRRRA12AB018282B
2890,SOVXASC12A6D4F6241
2891,SOVYYZN12A58A7A04D
2892,SOWIGII12A58A7A939
2893,SOWOZGK12AB01843AB
2894,SOXKYYM12B34F1C5C9
2895,SOXLIIZ12B0B807997
2896,SOXROCS12AB018A202
2897,SOYXUQF12AB01843BA
2898,SOZFLSC12A67ADE47D
2899,SODDKUO12A8C13233E
2900,SODZXQS12A6D4F6C0E
2901,SOEIBBE12A58A7C909
2902,SOOQSLB12A81C200EF
2903,SOSQJWM12A6D4F79E0
2904,SOLJYEI12A8C13F7B3
2905,SONFKWU12AF72A99BE
2906,SOXDRDR12AB0182FF3
2907,SOANSPC12A6702154A
2908,SOAQAIZ12A6310F100
2909,SOCAJUZ12A6701E555
2910,SOCKPDE12A8C142F18
2911,SODKXWS12A8C138906
2912,SOESCPO12A8C133658
2913,SOESTZQ12A67021556
2914,SOFZVOT12A8C1408E9
2915,SOGJMJH12A6702154D
2916,SOGMESY12A67020F25
2917,SOJGAEP12A67021555
2918,SOKJRAT12A8C142ECA
2919,SOKMIII12A6701D9E1
2920,SOKPKQH12A6701DDE4
2921,SOMXBSN12A6310E0DC
2922,SOMXQGH12A8C13CBEF
2923,SONWGOD12A8C13D36E
2924,SONWMAT12AF72A963F
2925,SOOGNOZ12AAF3B2936
2926,SOORLVA12A8C142EFD
2927,SOPBQKY12AB0182306
2928,SOQIQZU12A6D4FB8B5
2929,SOQOSMU12A8C138957
2930,SOSBKKN12A8C1384B4
2931,SOSEUUV12A6701E93C
2932,SOSMQOO12A8C13BAC0
2933,SOSMTVN12A6701E910
2934,SOUNSGL12AB01832A3
2935,SOVMTWA12A6D4FB669
2936,SOWIMTL12A8C1386DC
2937,SOWTAVD12B0B8090C2
2938,SOXCDAP12A8C1371AF
2939,SOXDIDW12B0B80954B
2940,SOXJOZW12A6701E90E
2941,SOIEBXT12A8C1341E1
2942,SOAXTWB12AF72A1545
2943,SOBBVDC12AB01806C6
2944,SOBGNMG12A8C133DFD
2945,SOBQLCM12A6D4FAFCD
2946,SOCAIKQ12A6701E578
2947,SOCGXXL12B0B808865
2948,SOCKJVP12A6D4F920C
2949,SOCKYBP12A8AE48678
2950,SODXFAS12A58A7B24B
2951,SODXTMM12AF729F8F1
2952,SODYURC12A6701F0D0
2953,SOESTIZ12AB017EA4B
2954,SOFBHEZ12A6701EAFC
2955,SOFCKUP12A6310E31D
2956,SOFETTS12AF729EA44
2957,SOGRWVE12A8AE488B1
2958,SOGWLYF12A58A7CC03
2959,SOHHALP12A6D4FB6A8
2960,SOHWNCK12A67020845
2961,SOIAEJI12AF72A1A3A
2962,SOIDOTX12AB018A3AE
2963,SOIJVVR12A6701C2EE
2964,SOJGZXL12A6D4F2980
2965,SOJKQSF12A6D4F5EE9
2966,SOJKUOG12A6D4FD11D
2967,SOJLEMO12A6701EAF9
2968,SOJNHOP12A6D4F778D
2969,SOJUERX12AB0184DE1
2970,SOJYFST12A6D4F9DE8
2971,SOJYRWX12AF729D9FD
2972,SOKDUUY12B0B80BD37
2973,SOKJYXL12A6D4F8248
2974,SOLAWCM12A6701BEE0
2975,SOLIFTZ12AB017AFED
2976,SOLMESC12AF729AA5A
2977,SOLMIUU12A58A79C99
2978,SOLUHDM12A6701BEDA
2979,SOMJUSB12AF72A25B0
2980,SOMKFAH12A6701BEDF
2981,SOMMHHP12AB017E3E1
2982,SOMTXSB12AF72ACC38
2983,SOMUGJA12A67020841
2984,SONGCCY12A67021505
2985,SOOCALE12A6701EB05
2986,SOOTKWZ12AB0181082
2987,SOPIADQ12A8C13C9C9
2988,SOPNMLL12AB018775A
2989,SOPQJAZ12A6310F168
2990,SOPTQQB12A8C133394
2991,SOQGSUC12A8C13B66D
2992,SOQKNEO12A58A78EE7
2993,SORIMSM12A6D4FB2D5
2994,SORJGAJ12A6D4F7A0F
2995,SORVEKH12A6D4F6CF2
2996,SOSGVZM12A8C13A959
2997,SOSMJUR12AB0188012
2998,SOSTLLM12A81C21647
2999,SOTXEXP12AB0188DF5
3000,SOUBXSF12A6701D23C
3001,SOUELYE12A8C14078F
3002,SOUHXGP12A8C13FDD3
3003,SOUKDZN12A6701BEDB
3004,SOUPMLF12A6701EAFE
3005,SOWVEND12AB0183608
3006,SOWZBJH12A8C1345DA
3007,SOXOECI12A58A7C4D8
3008,SOYIYFF12A6701D22F
3009,SOYRVSP12A6D4F907A
3010,SOYSPTJ12A67020842
3011,SOZONZI12A58A7D32F
3012,SOZYSDT12A8C13BFD7
3013,SOBKTKO12AB01857FD
3014,SOBNGMO12A8C131CDF
3015,SODGTHG12AB017F730
3016,SOFZELA12A8C1376A4
3017,SOIKPOV12A58A7A6B2
3018,SOPZKGR12A6D4F3F3A
3019,SOTIUQG12A8C1376C1
3020,SOAZATE12AB0185142
3021,SOFGIVB12A6D4F5923
3022,SORUKVE12A8C13D623
3023,SOSHZYN12A6D4F5925
3024,SOXNOYN12A6D4FB4B4
3025,SOXNPNZ12AB018E1D0
3026,SOIWDJJ12A8C13C92E
3027,SOVGSTK12A6D4F97A7
3028,SOWRQYE12A58A7B2D5
3029,SOABTTR12A6D4FC2EB
3030,SOBQXRB12AB01834D2
3031,SOGOSHO12AB0184D38
3032,SOJDEXR12A5891E959
3033,SORWGRQ12A8C13FFA1
3034,SOSDIHQ12A8C13C23F
3035,SOSJRJP12A6D4F826F
3036,SOSJSSU12A6D4F8F41
3037,SOXNYUA12AB017B49B
3038,SOXVKHM12AB0181125
3039,SOZKSUN12A8C13F2C6
3040,SOBYDAA12A6D4F8847
3041,SOCZDBN12A6701E4BA
3042,SODSETW12A6D4F8849
3043,SOEDXFM12A8C1459E9
3044,SOEVOXS12A8C1398CE
3045,SOFJIZM12A58A7F878
3046,SOFOECB12A8C131705
